# BCCWJ 長単位語彙表 ver1.0, frequência ≥ 2 (NINJAL, doi:10.15084/00003214). Só os compostos
# nominais (lema que não existe como unidade curta: 飛行機, 金曜日, 新幹線), sem nome próprio
# nem numeral, frequência ≥ 20. `coloquial_pmw` = Yahoo!知恵袋 + Yahoo!ブログ, a mesma régua de
# freq_bccwj_ja.tsv — é por ela que o composto ganha um rank comparável ao das palavras simples.
# lemma	lForm	pos	frequency	coloquial_pmw
駅近く	エキチカク	名詞-普通名詞-一般	38	2.0368
衝動買い	ショウドウカイ	名詞-普通名詞-一般	37	2.0368
御時勢	ゴジセイ	名詞-普通名詞-一般	28	2.0368
場所取り	バショトリ	名詞-普通名詞-一般	27	2.0368
相手選手	アイテセンシュ	名詞-普通名詞-一般	25	2.0368
通学時間	ツウガクジカン	名詞-普通名詞-一般	23	2.0368
読み売りテレビ	ヨミウリテレビ	名詞-普通名詞-一般	23	2.0368
十九世紀	ジュウキュウセイキ	名詞-普通名詞-一般	869	2.0315
法人税	ホウジンゼイ	名詞-普通名詞-一般	418	2.0315
予約制	ヨヤクセイ	名詞-普通名詞-一般	343	2.0315
代表取り締まり役	ダイヒョウトリシマリヤク	名詞-普通名詞-一般	312	2.0315
身体障害者	シンタイショウガイシャ	名詞-普通名詞-一般	305	2.0315
第一線	ダイイチセン	名詞-普通名詞-一般	296	2.0315
納税者	ノウゼイシャ	名詞-普通名詞-一般	288	2.0315
安全対策	アンゼンタイサク	名詞-普通名詞-一般	271	2.0315
明治政府	メイジセイフ	名詞-普通名詞-一般	173	2.0315
日毎	ビゴト	名詞-普通名詞-一般	150	2.0315
井戸水	イドミズ	名詞-普通名詞-一般	106	2.0315
二箇月間	ニカゲツカン	名詞-普通名詞-一般	93	2.0315
マシーン	マシーン	名詞-普通名詞-一般	87	2.0315
紳士的	シンシテキ	形状詞-一般	81	2.0315
長期戦	チョウキセン	名詞-普通名詞-一般	81	2.0315
フルコース	フルコース	名詞-普通名詞-一般	71	2.0315
火星人	カセイジン	名詞-普通名詞-一般	61	2.0315
付き方	ツキカタ	名詞-普通名詞-一般	58	2.0315
デザイン的	デザインテキ	形状詞-一般	51	2.0315
トートバッグ	トートバッグ	名詞-普通名詞-一般	49	2.0315
冷凍室	レイトウシツ	名詞-普通名詞-一般	38	2.0315
体操服	タイソウフク	名詞-普通名詞-一般	33	2.0315
到着後	トウチャクゴ	名詞-普通名詞-一般	32	2.0315
ジャンクフード	ジャンクフード	名詞-普通名詞-一般	30	2.0315
子さん	コサン	名詞-普通名詞-一般	29	2.0315
新メンバー	シンメンバー	名詞-普通名詞-一般	26	2.0315
モスバーガー	モスバーガー	名詞-普通名詞-一般	26	2.0315
単語帳	タンゴチョウ	名詞-普通名詞-一般	24	2.0315
喫煙席	キツエンセキ	名詞-普通名詞-一般	23	2.0315
手巻き寿司	テマキスシ	名詞-普通名詞-一般	23	2.0315
日本盤	ニッポンバン	名詞-普通名詞-一般	20	2.0315
アイデンティティ	アイデンティティ	名詞-普通名詞-一般	450	2.0262
四十年代	ヨンジュウネンダイ	名詞-普通名詞-一般	367	2.0262
保守的	ホシュテキ	形状詞-一般	302	2.0262
御国	オクニ	名詞-普通名詞-一般	272	2.0262
環境破壊	カンキョウハカイ	名詞-普通名詞-一般	228	2.0262
正確さ	セイカクサ	名詞-普通名詞-一般	160	2.0262
泡立て器	アワタテキ	名詞-普通名詞-一般	136	2.0262
米国人	ベイコクジン	名詞-普通名詞-一般	129	2.0262
積極性	セッキョクセイ	名詞-普通名詞-一般	111	2.0262
世界平和	セカイヘイワ	名詞-普通名詞-一般	109	2.0262
テレビ画面	テレビガメン	名詞-普通名詞-一般	100	2.0262
無差別	ムサベツ	名詞-普通名詞-一般	98	2.0262
リゾート地	リゾートチ	名詞-普通名詞-一般	93	2.0262
資産運用	シサンウンヨウ	名詞-普通名詞-一般	92	2.0262
エアロビクス	エアロビクス	名詞-普通名詞-一般	84	2.0262
手一杯	テイッパイ	形状詞-一般	78	2.0262
五分後	ゴフンゴ	名詞-普通名詞-一般	77	2.0262
謙虚さ	ケンキョサ	名詞-普通名詞-一般	71	2.0262
シャトルバス	シャトルバス	名詞-普通名詞-一般	56	2.0262
標準装備	ヒョウジュンソウビ	名詞-普通名詞-一般	56	2.0262
保存食	ホゾンショク	名詞-普通名詞-一般	47	2.0262
花嫁さん	ハナヨメサン	名詞-普通名詞-一般	36	2.0262
イエローカード	イエローカード	名詞-普通名詞-一般	32	2.0262
ホストクラブ	ホストクラブ	名詞-普通名詞-一般	29	2.0262
ジンギス勘	ジンギスカン	名詞-普通名詞-一般	21	2.0262
原始的	ゲンシテキ	形状詞-一般	248	2.0209
半世紀	ハンセイキ	名詞-普通名詞-一般	241	2.0209
大前提	ダイゼンテイ	名詞-普通名詞-一般	221	2.0209
エッセンシャルオイル	エッセンシャルオイル	名詞-普通名詞-一般	111	2.0209
キャンディ	キャンディ	名詞-普通名詞-一般	90	2.0209
場限り	バカギリ	名詞-普通名詞-一般	78	2.0209
十二年前	ジュウニネンマエ	名詞-普通名詞-一般	57	2.0209
三週間前	サンシュウカンマエ	名詞-普通名詞-一般	49	2.0209
日本記録	ニッポンキロク	名詞-普通名詞-一般	47	2.0209
スポーツニュース	スポーツニュース	名詞-普通名詞-一般	28	2.0209
クラス替え	クラスガエ	名詞-普通名詞-一般	25	2.0209
タイムマシーン	タイムマシーン	名詞-普通名詞-一般	21	2.0209
日露戦争	ニチロセンソウ	名詞-普通名詞-一般	305	2.0156
申し込み用紙	モウシコミヨウシ	名詞-普通名詞-一般	193	2.0156
共同生活	キョウドウセイカツ	名詞-普通名詞-一般	188	2.0156
反対意見	ハンタイイケン	名詞-普通名詞-一般	158	2.0156
牛乳パック	ギュウニュウパック	名詞-普通名詞-一般	141	2.0156
粗大塵	ソダイゴミ	名詞-普通名詞-一般	112	2.0156
反抗的	ハンコウテキ	形状詞-一般	108	2.0156
照明器具	ショウメイキグ	名詞-普通名詞-一般	106	2.0156
上級者	ジョウキュウシャ	名詞-普通名詞-一般	100	2.0156
白内障	シロナイショウ	名詞-普通名詞-一般	97	2.0156
一流企業	イチリュウキギョウ	名詞-普通名詞-一般	95	2.0156
温泉宿	オンセンヤド	名詞-普通名詞-一般	78	2.0156
氷河期	ヒョウガキ	名詞-普通名詞-一般	74	2.0156
皇太子様	コウタイシサマ	名詞-普通名詞-一般	68	2.0156
御怒り	オイカリ	名詞-普通名詞-一般	61	2.0156
一枚分	イチマイブン	名詞-普通名詞-一般	54	2.0156
借金返済	シャッキンヘンサイ	名詞-普通名詞-一般	48	2.0156
野球界	ヤキュウカイ	名詞-普通名詞-一般	46	2.0156
林檎ジュース	リンゴジュース	名詞-普通名詞-一般	44	2.0156
プラグイン	プラグイン	名詞-普通名詞-一般	40	2.0156
宣伝効果	センデンコウカ	名詞-普通名詞-一般	39	2.0156
円やかさ	マロヤカサ	名詞-普通名詞-一般	38	2.0156
デビュー当時	デビュートウジ	名詞-普通名詞-一般	36	2.0156
男子高校生	ダンシコウコウセイ	名詞-普通名詞-一般	33	2.0156
旧車	キュウシャ	名詞-普通名詞-一般	32	2.0156
ツナ缶	ツナカン	名詞-普通名詞-一般	32	2.0156
ハウスダスト	ハウスダスト	名詞-普通名詞-一般	32	2.0156
東京方面	トウキョウホウメン	名詞-普通名詞-一般	30	2.0156
リストカット	リストカット	名詞-普通名詞-一般	30	2.0156
ネットサーフィン	ネットサーフィン	名詞-普通名詞-一般	29	2.0156
商品情報	ショウヒンジョウホウ	名詞-普通名詞-一般	27	2.0156
電源コード	デンゲンコード	名詞-普通名詞-一般	27	2.0156
社会復帰	シャカイフッキ	名詞-普通名詞-一般	235	2.0103
運動能力	ウンドウノウリョク	名詞-普通名詞-一般	125	2.0103
流行語	リュウコウゴ	名詞-普通名詞-一般	118	2.0103
プラスチック製	プラスチックセイ	名詞-普通名詞-一般	117	2.0103
存在価値	ソンザイカチ	名詞-普通名詞-一般	109	2.0103
テレホンカード	テレホンカード	名詞-普通名詞-一般	69	2.0103
五千円札	ゴセンエンサツ	名詞-普通名詞-一般	62	2.0103
契約金	ケイヤクキン	名詞-普通名詞-一般	60	2.0103
制作費	セイサクヒ	名詞-普通名詞-一般	59	2.0103
電気料金	デンキリョウキン	名詞-普通名詞-一般	58	2.0103
質問攻め	シツモンセメ	名詞-普通名詞-一般	52	2.0103
高周波	コウシュウハ	名詞-普通名詞-一般	45	2.0103
ダッチオーブン	ダッチオーブン	名詞-普通名詞-一般	44	2.0103
八分目	ハチブンメ	名詞-普通名詞-一般	41	2.0103
体感温度	タイカンオンド	名詞-普通名詞-一般	35	2.0103
製造中止	セイゾウチュウシ	名詞-普通名詞-一般	25	2.0103
レッサーパンダ	レッサーパンダ	名詞-普通名詞-一般	24	2.0103
オフコース	オフコース	名詞-普通名詞-一般	22	2.0103
閉鎖的	ヘイサテキ	形状詞-一般	190	2.0050
千差万別	センサバンベツ	名詞-普通名詞-一般	127	2.0050
薄口醤油	ウスクチショウユ	名詞-普通名詞-一般	115	2.0050
開発中	カイハツチュウ	名詞-普通名詞-一般	105	2.0050
投票率	トウヒョウリツ	名詞-普通名詞-一般	94	2.0050
存在自体	ソンザイジタイ	名詞-普通名詞-一般	93	2.0050
年功序列	ネンコウジョレツ	名詞-普通名詞-一般	87	2.0050
予防法	ヨボウホウ	名詞-普通名詞-一般	79	2.0050
人間以外	ニンゲンイガイ	名詞-普通名詞-一般	74	2.0050
木綿豆腐	モメントウフ	名詞-普通名詞-一般	67	2.0050
反面教師	ハンメンキョウシ	名詞-普通名詞-一般	60	2.0050
外国産	ガイコクサン	名詞-普通名詞-一般	58	2.0050
ローマ法王	ローマホウオウ	名詞-普通名詞-一般	49	2.0050
文章力	ブンショウリョク	名詞-普通名詞-一般	36	2.0050
レム睡眠	レムスイミン	名詞-普通名詞-一般	30	2.0050
勉強方法	ベンキョウホウホウ	名詞-普通名詞-一般	29	2.0050
義理チョコ	ギリチョコ	名詞-普通名詞-一般	27	2.0050
ミスターチルドレン	ミスターチルドレン	名詞-普通名詞-一般	25	2.0050
出過ぎ	デスギ	形状詞-一般	23	2.0050
半蔵門線	ハンゾウモンセン	名詞-普通名詞-一般	22	2.0050
眼鏡屋さん	メガネヤサン	名詞-普通名詞-一般	21	2.0050
呼吸困難	コキュウコンナン	名詞-普通名詞-一般	141	2.0050
放射能	ホウシャノウ	名詞-普通名詞-一般	248	1.9997
職業訓練	ショクギョウクンレン	名詞-普通名詞-一般	185	1.9997
其れ以後	ソレイゴ	名詞-普通名詞-一般	183	1.9997
太陽系	タイヨウケイ	名詞-普通名詞-一般	170	1.9997
商工会議所	ショウコウカイギショ	名詞-普通名詞-一般	153	1.9997
執行猶予	シッコウユウヨ	名詞-普通名詞-一般	139	1.9997
母乳育児	ボニュウイクジ	名詞-普通名詞-一般	65	1.9997
御灸	オキュウ	名詞-普通名詞-一般	58	1.9997
マニュアル通り	マニュアルドオリ	名詞-普通名詞-一般	53	1.9997
高層マンション	コウソウマンション	名詞-普通名詞-一般	45	1.9997
新築マンション	シンチクマンション	名詞-普通名詞-一般	39	1.9997
中古マンション	チュウコマンション	名詞-普通名詞-一般	33	1.9997
購入方法	コウニュウホウホウ	名詞-普通名詞-一般	30	1.9997
一速	イチソク	名詞-普通名詞-一般	27	1.9997
中国株	チュウゴクカブ	名詞-普通名詞-一般	27	1.9997
ブルマ	ブルマ	名詞-普通名詞-一般	26	1.9997
食洗機	ショクセンキ	名詞-普通名詞-一般	25	1.9997
ニューハーフ	ニューハーフ	名詞-普通名詞-一般	25	1.9997
機械音痴	キカイオンチ	名詞-普通名詞-一般	20	1.9997
不一致	フイッチ	名詞-普通名詞-一般	135	1.9944
鬱状態	ウツジョウタイ	名詞-普通名詞-一般	117	1.9944
血だらけ	チダラケ	形状詞-一般	112	1.9944
希少価値	キショウカチ	名詞-普通名詞-一般	66	1.9944
経過観察	ケイカカンサツ	名詞-普通名詞-一般	62	1.9944
再生可能	サイセイカノウ	形状詞-一般	60	1.9944
盗聴器	トウチョウキ	名詞-普通名詞-一般	59	1.9944
下辺り	モトアタリ	名詞-普通名詞-一般	47	1.9944
御住所	ゴジュウショ	名詞-普通名詞-一般	35	1.9944
奥様方	オクサマカタ	名詞-普通名詞-一般	30	1.9944
指定券	シテイケン	名詞-普通名詞-一般	28	1.9944
展示車	テンジシャ	名詞-普通名詞-一般	27	1.9944
痩せ過ぎ	ヤセスギ	形状詞-一般	27	1.9944
台風情報	タイフウジョウホウ	名詞-普通名詞-一般	25	1.9944
ターボ車	ターボシャ	名詞-普通名詞-一般	25	1.9944
顎関節症	ガクカンセツショウ	名詞-普通名詞-一般	21	1.9944
年金額	ネンキンガク	名詞-普通名詞-一般	342	1.9891
私立大学	シリツダイガク	名詞-普通名詞-一般	169	1.9891
養子縁組	ヨウシエングミ	名詞-普通名詞-一般	146	1.9891
健康保険証	ケンコウホケンショウ	名詞-普通名詞-一般	137	1.9891
価格差	カカクサ	名詞-普通名詞-一般	75	1.9891
フリーダイヤル	フリーダイヤル	名詞-普通名詞-一般	75	1.9891
成長ホルモン	セイチョウホルモン	名詞-普通名詞-一般	70	1.9891
遺産相続	イサンソウゾク	名詞-普通名詞-一般	64	1.9891
答え様	コタエヨウ	名詞-普通名詞-一般	63	1.9891
仲介業者	チュウカイギョウシャ	名詞-普通名詞-一般	60	1.9891
眼科医	ガンカイ	名詞-普通名詞-一般	57	1.9891
測り方	ハカリカタ	名詞-普通名詞-一般	53	1.9891
固定金利	コテイキンリ	名詞-普通名詞-一般	47	1.9891
画面サイズ	ガメンサイズ	名詞-普通名詞-一般	42	1.9891
アライメント	アライメント	名詞-普通名詞-一般	39	1.9891
電気ポット	デンキポット	名詞-普通名詞-一般	34	1.9891
倦怠期	ケンタイキ	名詞-普通名詞-一般	33	1.9891
発情期	ハツジョウキ	名詞-普通名詞-一般	33	1.9891
ゲームボーイ	ゲームボーイ	名詞-普通名詞-一般	31	1.9891
通信講座	ツウシンコウザ	名詞-普通名詞-一般	30	1.9891
ブーツカット	ブーツカット	名詞-普通名詞-一般	28	1.9891
関西出身	カンサイシュッシン	名詞-普通名詞-一般	25	1.9891
薬剤師さん	ヤクザイシサン	名詞-普通名詞-一般	24	1.9891
ソースネクスト	ソースネクスト	名詞-普通名詞-一般	23	1.9891
マタニティ	マタニティ	名詞-普通名詞-一般	22	1.9891
入会金	ニュウカイキン	名詞-普通名詞-一般	226	1.9838
支給額	シキュウガク	名詞-普通名詞-一般	140	1.9838
結び方	ムスビカタ	名詞-普通名詞-一般	131	1.9838
青色申告	アオイロシンコク	名詞-普通名詞-一般	88	1.9838
関連付け	カンレンヅケ	名詞-普通名詞-一般	59	1.9838
建築士	ケンチクシ	名詞-普通名詞-一般	59	1.9838
人工授精	ジンコウジュセイ	名詞-普通名詞-一般	59	1.9838
身分証	ミブンショウ	名詞-普通名詞-一般	53	1.9838
ベクター	ベクター	名詞-普通名詞-一般	51	1.9838
公衆トイレ	コウシュウトイレ	名詞-普通名詞-一般	45	1.9838
神経内科	シンケイナイカ	名詞-普通名詞-一般	45	1.9838
運動部	ウンドウブ	名詞-普通名詞-一般	38	1.9838
購入先	コウニュウサキ	名詞-普通名詞-一般	34	1.9838
ソープランド	ソープランド	名詞-普通名詞-一般	34	1.9838
入札価格	ニュウサツカカク	名詞-普通名詞-一般	31	1.9838
市販車	シハンシャ	名詞-普通名詞-一般	29	1.9838
自慰行為	ジイコウイ	名詞-普通名詞-一般	29	1.9838
スプレー式	スプレーシキ	名詞-普通名詞-一般	29	1.9838
パソコン本体	パソコンホンタイ	名詞-普通名詞-一般	29	1.9838
車高調	シャコウチョウ	名詞-普通名詞-一般	25	1.9838
補正下着	ホセイシタギ	名詞-普通名詞-一般	25	1.9838
五千以上	ゴセンイジョウ	名詞-普通名詞-一般	24	1.9838
御直し	オナオシ	名詞-普通名詞-一般	22	1.9838
個人売買	コジンバイバイ	名詞-普通名詞-一般	22	1.9838
出産経験	シュッサンケイケン	名詞-普通名詞-一般	22	1.9838
ゲームキューブ	ゲームキューブ	名詞-普通名詞-一般	20	1.9838
老齢基礎年金	ロウレイキソネンキン	名詞-普通名詞-一般	180	1.9785
納付書	ノウフショ	名詞-普通名詞-一般	174	1.9785
